Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,463.25,1105812,98.29,9077,409.10
astar,true,466.40,1109298,98.60,9077,400.35
bfs,true,387.04,1105818,98.30,9077,399.01
dfs,true,172.66,613213,54.51,9077,274.63
wallFollower,true,224.75,1032209,91.75,9077,224.38
dijkstra,false,480.72,1136274,98.66,7231,417.88
astar,false,472.27,1145088,99.42,7231,410.98
bfs,false,401.53,1136269,98.66,7231,427.75
dfs,false,164.33,515347,44.74,18325,249.88
wallFollower,false,288.71,1313664,114.06,84916,355.65
