Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,135.24,353758,97.93,4715,204.24
astar,true,139.75,355995,98.55,4715,200.87
bfs,true,122.28,353760,97.93,4715,182.54
dfs,true,51.96,167673,46.41,4715,91.51
wallFollower,true,78.82,391588,108.40,4715,148.25
dijkstra,false,128.52,362663,98.06,3651,182.18
astar,false,134.24,366567,99.12,3651,175.72
bfs,false,113.03,362662,98.06,3651,146.28
dfs,false,60.90,194629,52.63,7908,115.66
wallFollower,false,66.14,295721,79.96,30650,163.11
