Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1034.58,2265423,98.02,13065,731.40
astar,true,990.34,2272838,98.34,13065,613.96
bfs,true,833.34,2265425,98.02,13065,880.69
dfs,true,370.27,1302223,56.34,13065,635.70
wallFollower,true,438.15,2030889,87.87,13065,663.61
dijkstra,false,1019.44,2335043,98.69,10428,732.60
astar,false,966.59,2351412,99.38,10428,681.20
bfs,false,778.86,2335041,98.69,10428,902.16
dfs,false,347.08,1070703,45.25,25772,692.05
wallFollower,false,470.42,2079120,87.87,182390,604.67
