Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,11.95,42806,95.13,1511,12.42
astar,true,13.07,43628,96.95,1511,12.25
bfs,true,10.39,42809,95.13,1511,15.25
dfs,true,4.84,24818,55.15,1511,12.76
wallFollower,true,6.71,41644,92.54,1511,10.64
dijkstra,false,11.63,43880,95.29,1284,18.64
astar,false,12.68,44777,97.24,1284,16.72
bfs,false,10.39,43885,95.30,1284,16.58
dfs,false,6.99,30509,66.25,2355,10.47
wallFollower,false,8.38,44313,96.23,4501,11.35
