Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2590.61,5208179,98.62,21029,1481.85
astar,true,2387.16,5221697,98.87,21029,1338.79
bfs,true,1914.67,5208182,98.62,21029,2083.38
dfs,true,723.44,2501200,47.36,21029,1436.12
wallFollower,true,1067.73,5581039,105.68,21029,1846.27
dijkstra,false,2618.33,5330492,98.59,16379,1987.19
astar,false,2322.27,5369949,99.32,16379,1780.03
bfs,false,1896.52,5330496,98.59,16379,1542.51
dfs,false,682.71,2033270,37.61,52670,1442.22
wallFollower,false,1169.46,5254729,97.19,402615,1844.53
