Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2.922,6017,53.49,756,1759218604445.28
astar,true,5.310,9831,87.39,756,5277655813328.35
bfs,true,1.831,9343,83.05,756,4.77
dfs,true,1.092,6242,55.49,756,7036874417767.73
wallFollower,true,1.494,10506,93.39,756,1759218604444.33
dijkstra,false,3.311,5975,51.92,989,1759218604447.19
astar,false,6.413,10656,92.56,657,3518437208885.61
bfs,false,2.121,10274,89.25,657,1759218604446.82
dfs,false,0.979,4638,40.29,977,1759218604444.02
wallFollower,false,2.227,14454,125.56,1498,1759218604447.04
