Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2036.84,4267187,98.07,17743,1381.93
astar,true,1894.91,4283201,98.44,17743,1275.93
bfs,true,1575.42,4267189,98.07,17743,1045.97
dfs,true,689.20,2413748,55.47,17743,815.88
wallFollower,true,770.38,3892402,89.45,17743,1222.31
dijkstra,false,2161.08,4401882,98.81,15176,1488.27
astar,false,1942.54,4432660,99.50,15176,1364.79
bfs,false,1603.05,4401885,98.81,15176,1623.58
dfs,false,783.87,2451809,55.04,40151,1213.81
wallFollower,false,997.93,4383900,98.41,329847,1349.82
