Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,31.07,98957,97.74,2374,52.47
astar,true,33.31,99612,98.38,2374,47.99
bfs,true,29.37,98956,97.74,2374,43.54
dfs,true,11.47,48603,48.00,2374,35.45
wallFollower,true,18.98,107478,106.15,2374,44.59
dijkstra,false,30.03,101017,97.47,1962,33.75
astar,false,33.27,102167,98.58,1962,37.15
bfs,false,28.30,101016,97.47,1962,31.00
dfs,false,15.70,57451,55.43,3905,35.22
wallFollower,false,18.75,92561,89.31,8683,39.23
