Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5530.52,10385691,98.16,29195,3147.16
astar,true,4929.71,10421159,98.50,29195,3110.84
bfs,true,3998.11,10385686,98.16,29195,2666.12
dfs,true,1416.75,4859073,45.93,29195,2348.59
wallFollower,true,2310.15,11470654,108.42,29195,2757.39
dijkstra,false,5836.45,10672533,98.53,24721,4124.02
astar,false,4948.61,10745110,99.20,24721,3926.07
bfs,false,3858.71,10672530,98.53,24721,3236.45
dfs,false,1722.70,5136395,47.42,85253,2440.05
wallFollower,false,2589.67,11766192,108.63,730417,4139.95
