Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3797.33,7457518,98.06,24233,3032.60
astar,true,3421.02,7487727,98.46,24233,2907.98
bfs,true,2800.53,7457525,98.06,24233,2632.68
dfs,true,1093.68,3659574,48.12,24233,1997.95
wallFollower,true,1706.02,7913390,104.06,24233,2578.04
dijkstra,false,4072.74,7691106,98.78,20088,3169.89
astar,false,3471.88,7744396,99.47,20088,3029.13
bfs,false,2887.52,7691103,98.78,20088,2621.09
dfs,false,1236.10,3515731,45.16,45113,2214.70
wallFollower,false,2041.64,8645907,111.05,590608,3554.51
