Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4303.63,8246323,98.11,25707,2726.43
astar,true,3866.05,8274639,98.45,25707,2822.14
bfs,true,3117.10,8246325,98.11,25707,3168.01
dfs,true,1313.67,4260914,50.69,25707,1958.56
wallFollower,true,1804.14,8313031,98.91,25707,2716.08
dijkstra,false,4496.02,8459268,98.31,21225,2950.03
astar,false,3873.56,8529867,99.13,21225,2860.60
bfs,false,3068.75,8459277,98.31,21225,2803.72
dfs,false,1572.04,4874835,56.65,91426,2121.87
wallFollower,false,1804.49,7724773,89.77,607459,2613.34
