Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5727.91,10861613,98.34,31275,2278.31
astar,true,5071.49,10894062,98.63,31275,2080.84
bfs,true,4072.52,10861608,98.34,31275,2821.22
dfs,true,1934.74,6767683,61.27,31275,1735.58
wallFollower,true,1777.85,8584315,77.72,31275,2681.51
dijkstra,false,6337.06,11133283,98.46,24380,3164.84
astar,false,5220.89,11218184,99.21,24380,3642.69
bfs,false,4192.60,11133292,98.46,24380,3214.08
dfs,false,2290.64,7464805,66.02,72624,3886.99
wallFollower,false,2779.11,11871584,104.99,846361,3117.66
