Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1008.49,2161029,98.01,12189,558.83
astar,true,956.91,2172096,98.51,12189,516.64
bfs,true,770.25,2161029,98.01,12189,623.68
dfs,true,344.08,1258558,57.08,12189,497.09
wallFollower,true,406.14,1905050,86.40,12189,537.89
dijkstra,false,981.70,2226798,98.64,9871,987.24
astar,false,937.07,2242776,99.35,9871,996.09
bfs,false,791.56,2226800,98.64,9871,830.25
dfs,false,278.22,809332,35.85,25108,480.76
wallFollower,false,546.56,2509105,111.15,178803,960.96
