Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1099.14,2367905,97.85,12691,924.77
astar,true,1041.01,2380711,98.38,12691,886.27
bfs,true,884.75,2367907,97.85,12691,828.58
dfs,true,296.50,1048375,43.32,12691,578.37
wallFollower,true,570.94,2754746,113.83,12691,787.43
dijkstra,false,1095.89,2446106,98.73,10906,1035.20
astar,false,1029.35,2464391,99.47,10906,977.88
bfs,false,858.10,2446103,98.73,10906,931.87
dfs,false,372.30,1128671,45.56,33315,699.26
wallFollower,false,642.15,2792502,112.71,187289,1122.95
