Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,0.800,789,63.15,218,8796093022207.75
astar,true,0.919,984,78.76,218,14073748835532.50
bfs,true,0.495,930,74.44,218,5277655813325.10
dfs,true,0.453,716,57.33,218,5277655813325.04
wallFollower,true,0.418,1018,81.51,218,0.49
dijkstra,false,0.820,995,77.88,230,15832967439974.12
astar,false,0.914,1100,86.10,168,14073748835532.35
bfs,false,0.535,1066,83.50,168,7036874417766.36
dfs,false,0.343,622,48.67,233,1759218604441.91
wallFollower,false,0.428,1161,90.94,267,5277655813325.05
