Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6291.51,11787332,98.19,32307,4672.20
astar,true,5523.51,11826180,98.51,32307,4354.33
bfs,true,4446.61,11787330,98.19,32307,4821.91
dfs,true,1860.32,6362302,53.00,32307,2955.96
wallFollower,true,2439.83,11316570,94.27,32307,3442.82
dijkstra,false,6776.75,12146856,98.83,27155,4424.92
astar,false,5471.92,12229957,99.51,27155,4170.03
bfs,false,4408.91,12146850,98.83,27155,4133.23
dfs,false,2166.31,6292458,51.20,112046,2371.22
wallFollower,false,2717.40,11499629,93.57,898045,3693.27
