Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,905.05,2076243,98.81,12974,746.82
astar,true,861.15,2081230,99.05,12974,716.05
bfs,true,715.94,2076237,98.81,12974,888.05
dfs,true,305.79,1048987,49.92,12974,682.63
wallFollower,true,433.28,2117138,100.76,12974,814.11
dijkstra,false,929.61,2127030,98.88,10287,833.99
astar,false,888.30,2142141,99.58,10287,950.52
bfs,false,728.78,2127030,98.88,10287,932.14
dfs,false,269.39,833619,38.75,29987,566.72
wallFollower,false,417.93,1806152,83.96,151444,820.53
