Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,686.14,1590762,98.20,10596,552.50
astar,true,660.84,1597106,98.59,10596,499.67
bfs,true,556.28,1590763,98.20,10596,565.06
dfs,true,291.83,1031955,63.70,10596,458.62
wallFollower,true,269.81,1186388,73.23,10596,366.87
dijkstra,false,695.42,1639863,98.88,8919,557.05
astar,false,653.33,1651834,99.60,8919,537.34
bfs,false,545.68,1639868,98.88,8919,502.50
dfs,false,218.22,642069,38.71,18920,435.73
wallFollower,false,376.47,1736861,104.72,126625,627.06
