Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3947.29,7837861,97.97,25874,3049.98
astar,true,3564.28,7866489,98.33,25874,2700.69
bfs,true,2891.84,7837869,97.97,25874,3039.12
dfs,true,1139.98,3992022,49.90,25874,1913.35
wallFollower,true,1680.97,8040938,100.51,25874,2601.26
dijkstra,false,4257.59,8083428,98.70,20507,2700.19
astar,false,3677.05,8140633,99.39,20507,2430.02
bfs,false,2940.25,8083433,98.70,20507,2117.01
dfs,false,1385.62,4162332,50.82,70415,1868.98
wallFollower,false,1792.60,7486859,91.41,596170,2617.59
