Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,651.70,1490769,97.36,9761,546.35
astar,true,633.91,1498011,97.83,9761,499.05
bfs,true,532.05,1490774,97.36,9761,658.37
dfs,true,223.34,768590,50.19,9761,377.39
wallFollower,true,312.76,1535032,100.25,9761,449.87
dijkstra,false,682.77,1546742,98.66,8414,435.57
astar,false,652.73,1557722,99.36,8414,407.69
bfs,false,541.38,1546742,98.66,8414,477.02
dfs,false,268.17,832697,53.12,20389,286.35
wallFollower,false,395.28,1688816,107.73,120301,422.45
