Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,781.25,1766413,97.86,10770,720.66
astar,true,747.64,1775671,98.38,10770,694.88
bfs,true,647.12,1766411,97.86,10770,662.79
dfs,true,305.67,1063769,58.93,10770,436.45
wallFollower,true,315.45,1493145,82.72,10770,646.60
dijkstra,false,769.16,1819615,98.47,9182,638.39
astar,false,729.33,1834682,99.28,9182,639.78
bfs,false,604.51,1819620,98.47,9182,601.15
dfs,false,158.85,421100,22.79,28553,381.32
wallFollower,false,397.60,1886901,102.11,136920,628.11
