Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,49.58,146779,97.04,2993,63.43
astar,true,53.55,147930,97.81,2993,65.85
bfs,true,45.26,146776,97.04,2993,65.84
dfs,true,22.57,92325,61.04,2993,46.92
wallFollower,true,22.83,120623,79.75,2993,63.89
dijkstra,false,52.05,151425,97.81,2266,74.72
astar,false,55.99,153350,99.05,2266,68.04
bfs,false,47.54,151423,97.80,2266,75.67
dfs,false,28.61,92791,59.93,4598,56.12
wallFollower,false,38.69,179970,116.24,13399,78.96
