Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1164.60,2614896,98.86,14271,938.88
astar,true,1098.39,2621179,99.10,14271,1050.15
bfs,true,914.04,2614895,98.86,14271,1037.81
dfs,true,402.15,1354856,51.22,14271,463.66
wallFollower,true,534.65,2593676,98.06,14271,832.31
dijkstra,false,1254.39,2677558,98.88,11398,897.84
astar,false,1167.88,2696964,99.60,11398,814.21
bfs,false,949.56,2677557,98.88,11398,853.60
dfs,false,466.24,1438508,53.12,25460,657.16
wallFollower,false,644.91,2811839,103.84,203909,809.93
