Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1820.00,3843624,98.05,17212,1415.05
astar,true,1702.83,3857719,98.41,17212,1318.42
bfs,true,1406.33,3843626,98.05,17212,1751.23
dfs,true,403.66,1320273,33.68,17212,764.35
wallFollower,true,1034.16,5216306,133.07,17212,1373.31
dijkstra,false,1886.10,3967187,98.85,14848,1392.03
astar,false,1680.11,3995885,99.57,14848,1324.81
bfs,false,1382.26,3967188,98.85,14848,1480.99
dfs,false,408.71,1141959,28.46,46979,907.19
wallFollower,false,1035.93,4868879,121.32,274101,1622.53
