Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2285.40,4731467,98.47,19481,1249.07
astar,true,2104.00,4746284,98.78,19481,1162.72
bfs,true,1721.87,4731468,98.47,19481,1718.12
dfs,true,825.20,2904008,60.44,19481,1115.48
wallFollower,true,865.99,3820114,79.50,19481,1427.10
dijkstra,false,2369.71,4853613,98.67,15818,1854.92
astar,false,2088.82,4888019,99.37,15818,1723.47
bfs,false,1747.85,4853611,98.67,15818,1407.01
dfs,false,699.77,2009270,40.84,58291,1411.52
wallFollower,false,1240.62,5503512,111.88,364539,1736.77
