Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,823.96,1865870,98.14,11429,644.60
astar,true,789.74,1874277,98.58,11429,691.32
bfs,true,675.20,1865873,98.14,11429,674.46
dfs,true,268.60,906142,47.66,11429,479.36
wallFollower,true,402.57,2000806,105.24,11429,687.43
dijkstra,false,826.02,1919457,98.62,9359,827.95
astar,false,784.73,1934317,99.38,9359,748.15
bfs,false,657.54,1919462,98.62,9359,644.50
dfs,false,288.85,866234,44.50,24420,521.51
wallFollower,false,414.96,1780277,91.46,147372,742.30
