Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,713.09,1680076,98.18,11103,828.22
astar,true,696.14,1687640,98.62,11103,822.08
bfs,true,592.31,1680081,98.18,11103,686.25
dfs,true,241.08,845695,49.42,11103,437.25
wallFollower,true,351.15,1742006,101.80,11103,602.24
dijkstra,false,746.11,1725792,98.51,8824,722.88
astar,false,725.31,1739647,99.30,8824,633.67
bfs,false,603.50,1725795,98.51,8824,631.96
dfs,false,304.23,932924,53.25,32031,507.50
wallFollower,false,403.36,1682571,96.04,123797,558.57
