Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,607.97,1417582,98.10,9858,416.30
astar,true,585.39,1423435,98.51,9858,364.95
bfs,true,500.15,1417581,98.10,9858,450.94
dfs,true,234.92,865902,59.92,9858,380.33
wallFollower,true,239.50,1167927,80.83,9858,287.95
dijkstra,false,629.83,1457722,98.53,8185,599.39
astar,false,605.01,1469630,99.34,8185,550.81
bfs,false,504.35,1457724,98.53,8185,530.28
dfs,false,240.49,779849,52.71,18681,420.46
wallFollower,false,342.42,1436178,97.08,107050,578.40
