Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1373.82,2932320,97.70,14943,1011.81
astar,true,1302.06,2947419,98.21,14943,885.21
bfs,true,1076.09,2932320,97.70,14943,1272.11
dfs,true,389.88,1308747,43.61,14943,740.62
wallFollower,true,686.63,3399753,113.28,14943,1032.39
dijkstra,false,1360.10,3033020,98.71,12192,999.81
astar,false,1234.54,3054502,99.41,12192,1018.23
bfs,false,997.66,3033019,98.71,12192,993.23
dfs,false,329.11,944751,30.75,29476,468.84
wallFollower,false,683.39,3113168,101.32,233935,975.15
