Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1988.97,4140687,98.47,18192,1456.06
astar,true,1843.09,4154423,98.80,18192,1411.59
bfs,true,1514.81,4140685,98.47,18192,1622.21
dfs,true,594.83,2071180,49.26,18192,939.99
wallFollower,true,896.04,4285488,101.91,18192,1493.08
dijkstra,false,2100.79,4246806,98.65,14645,1306.13
astar,false,1885.80,4276959,99.35,14645,1579.20
bfs,false,1544.97,4246808,98.65,14645,1266.86
dfs,false,738.57,2337220,54.29,42313,1527.76
wallFollower,false,1049.97,4800555,111.51,326071,1414.73
