Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3159.39,6369364,98.29,22699,2070.03
astar,true,2853.84,6392308,98.65,22699,2001.86
bfs,true,2315.26,6369362,98.29,22699,2545.87
dfs,true,861.20,2850731,43.99,22699,1628.00
wallFollower,true,1457.95,7280145,112.35,22699,2177.83
dijkstra,false,3498.34,6535842,98.52,18464,1624.11
astar,false,3065.99,6584105,99.25,18464,1861.16
bfs,false,2457.52,6535843,98.52,18464,2010.68
dfs,false,1212.76,3893802,58.69,58461,1673.06
wallFollower,false,1554.35,7062388,106.46,476202,2506.53
