Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3437.73,6728174,98.29,23530,2337.25
astar,true,3101.89,6750634,98.62,23530,2219.48
bfs,true,2547.04,6728181,98.29,23530,2285.33
dfs,true,1021.38,3672949,53.66,23530,1330.93
wallFollower,true,1296.55,6367599,93.03,23530,2524.40
dijkstra,false,3538.67,6898457,98.44,18957,2930.23
astar,false,3079.94,6949361,99.16,18957,2813.69
bfs,false,2479.26,6898452,98.44,18957,3191.37
dfs,false,1115.33,3330478,47.52,46642,1191.08
wallFollower,false,1502.44,6745975,96.26,526477,2518.65
