Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3323.08,6546871,98.28,23509,1270.78
astar,true,3023.99,6569437,98.62,23509,1250.11
bfs,true,2386.11,6546874,98.28,23509,2263.58
dfs,true,1038.97,3872035,58.13,23509,1473.54
wallFollower,true,1152.20,5601485,84.09,23509,1835.23
dijkstra,false,3485.47,6733094,98.73,19588,1724.22
astar,false,3030.06,6780316,99.43,19588,1471.84
bfs,false,2437.38,6733097,98.73,19588,1650.12
dfs,false,1020.45,3353042,49.17,61847,2083.51
wallFollower,false,1381.12,6576808,96.44,481115,2379.52
