Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1654.66,3434815,97.82,15958,1238.71
astar,true,1561.70,3447802,98.19,15958,1190.92
bfs,true,1302.46,3434816,97.82,15958,1470.34
dfs,true,495.37,1575979,44.88,15958,885.49
wallFollower,true,803.60,3883474,110.60,15958,1477.25
dijkstra,false,1704.25,3543454,98.58,12728,1173.48
astar,false,1559.44,3570899,99.34,12728,1112.69
bfs,false,1290.18,3543452,98.58,12728,1372.58
dfs,false,573.02,1722912,47.93,26407,795.23
wallFollower,false,866.47,3774914,105.02,278646,1041.52
