Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1129.39,2491897,98.45,13750,919.25
astar,true,1063.81,2500584,98.79,13750,851.26
bfs,true,891.54,2491903,98.45,13750,887.44
dfs,true,312.81,1018849,40.25,13750,562.63
wallFollower,true,593.30,3037158,119.99,13750,854.35
dijkstra,false,1188.58,2557635,98.70,10517,512.92
astar,false,1080.13,2575082,99.37,10517,482.43
bfs,false,896.35,2557640,98.70,10517,622.80
dfs,false,478.04,1560823,60.23,28099,661.81
wallFollower,false,617.72,2827077,109.10,197309,776.01
