Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2746.38,5514716,98.28,22287,1613.11
astar,true,2514.03,5530545,98.56,22287,1468.19
bfs,true,2061.03,5514719,98.28,22287,1905.56
dfs,true,886.10,3006412,53.58,22287,1320.67
wallFollower,true,1076.23,5229961,93.20,22287,1824.10
dijkstra,false,2856.70,5649857,98.35,16942,1865.26
astar,false,2526.52,5691711,99.08,16942,1759.59
bfs,false,2013.28,5649863,98.35,16942,2193.76
dfs,false,1228.06,4063356,70.73,52243,1361.47
wallFollower,false,1150.01,4809798,83.73,432612,1737.92
