Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4498.51,8669259,98.29,27066,2993.57
astar,true,4034.27,8693984,98.57,27066,2926.40
bfs,true,3266.26,8669261,98.29,27066,3330.64
dfs,true,1283.94,4583325,51.97,27066,1807.34
wallFollower,true,1715.98,8499067,96.36,27066,3105.77
dijkstra,false,4753.41,8914491,98.72,22535,2963.48
astar,false,4046.17,8976744,99.41,22535,2935.65
bfs,false,3232.67,8914486,98.72,22535,2553.48
dfs,false,1070.46,3161686,35.01,75316,1205.42
wallFollower,false,2230.56,10363291,114.77,633399,2872.09
