Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1861.63,3984122,98.10,17773,1317.32
astar,true,1716.71,4000156,98.50,17773,1300.80
bfs,true,1396.95,3984129,98.10,17773,1565.07
dfs,true,497.36,1742114,42.90,17773,774.06
wallFollower,true,914.06,4655948,114.64,17773,1534.37
dijkstra,false,1967.56,4105070,98.73,14735,1602.49
astar,false,1791.98,4133087,99.41,14736,1534.18
bfs,false,1443.22,4105069,98.73,14735,1753.03
dfs,false,700.45,2045600,49.20,50147,705.67
wallFollower,false,1086.84,4807588,115.63,308491,1209.06
