Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2400.12,4886000,98.48,20357,1770.89
astar,true,2227.38,4898045,98.73,20357,1691.53
bfs,true,1842.95,4886003,98.48,20357,1823.76
dfs,true,453.36,1399671,28.21,20357,1138.96
wallFollower,true,1457.84,7140165,143.92,20357,1665.69
dijkstra,false,2443.93,5002962,98.50,15896,1991.87
astar,false,2130.84,5040095,99.23,15896,1813.00
bfs,false,1748.57,5002965,98.50,15896,1723.09
dfs,false,837.84,2610242,51.39,49060,1285.46
wallFollower,false,1146.26,4970762,97.86,351408,1418.97
