Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6026.10,11272546,97.85,30880,4241.01
astar,true,5340.29,11318957,98.25,30880,4050.77
bfs,true,4384.03,11272543,97.85,30880,3594.42
dfs,true,1672.62,5566850,48.32,30880,3018.24
wallFollower,true,2595.90,11935870,103.61,30880,3181.34
dijkstra,false,6456.72,11632987,98.63,25860,3988.37
astar,false,5269.15,11714020,99.32,25860,3754.69
bfs,false,4179.16,11632990,98.63,25860,4012.59
dfs,false,2077.66,6536720,55.42,76206,2798.07
wallFollower,false,2633.63,10609671,89.96,860791,3096.99
