Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,391.44,957206,97.67,7826,357.64
astar,true,390.49,963702,98.34,7826,363.10
bfs,true,336.45,957209,97.67,7826,352.89
dfs,true,173.43,646310,65.95,7826,208.91
wallFollower,true,148.12,674787,68.86,7826,252.90
dijkstra,false,418.52,991466,98.82,6651,213.20
astar,false,409.33,998596,99.53,6651,206.12
bfs,false,348.32,991464,98.82,6651,201.84
dfs,false,140.39,419868,41.85,18142,216.81
wallFollower,false,253.07,1183763,117.99,73462,252.02
