Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4101.23,8053795,98.20,26013,3044.51
astar,true,3667.67,8083107,98.56,26013,2747.65
bfs,true,2979.20,8053784,98.20,26013,3075.41
dfs,true,1318.23,4783559,58.33,26013,1934.49
wallFollower,true,1545.63,6854411,83.58,26013,2213.97
dijkstra,false,4398.07,8288354,98.72,21493,3155.77
astar,false,3738.82,8350796,99.46,21493,2916.56
bfs,false,3064.30,8288351,98.72,21493,2337.98
dfs,false,1244.58,3901396,46.47,63614,2534.94
wallFollower,false,2042.50,8803810,104.85,606906,2894.17
