Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3738.98,7280384,98.23,24573,2879.05
astar,true,3342.09,7301454,98.52,24573,2799.87
bfs,true,2814.63,7280386,98.23,24573,2581.97
dfs,true,1023.56,3348668,45.18,24573,1441.43
wallFollower,true,1681.10,8149563,109.96,24573,2582.85
dijkstra,false,3947.05,7493936,98.77,20204,2232.82
astar,false,3389.65,7547261,99.47,20204,2370.28
bfs,false,2744.91,7493932,98.77,20204,2123.30
dfs,false,1501.90,4902448,64.61,63105,2433.20
wallFollower,false,1724.16,7040233,92.79,550834,2592.58
