Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,256.82,646963,97.84,6291,307.82
astar,true,257.15,650784,98.42,6291,286.44
bfs,true,223.08,646967,97.84,6291,251.44
dfs,true,110.12,355449,53.75,6291,167.79
wallFollower,true,130.27,617824,93.43,6291,192.17
dijkstra,false,259.57,663766,98.06,4845,204.21
astar,false,259.50,671048,99.14,4845,188.51
bfs,false,215.12,663765,98.06,4845,222.78
dfs,false,94.65,278776,41.19,14465,159.61
wallFollower,false,168.17,763901,112.85,55338,216.46
