Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5937.59,11115531,98.53,31506,3663.22
astar,true,5219.34,11144187,98.79,31506,3988.28
bfs,true,4172.59,11115532,98.53,31506,4475.85
dfs,true,1370.62,4692204,41.59,31506,2859.48
wallFollower,true,2524.02,13208303,117.08,31506,3741.35
dijkstra,false,6438.98,11411735,98.81,25697,4382.24
astar,false,5443.39,11489186,99.48,25697,4082.73
bfs,false,4413.45,11411734,98.81,25697,4473.73
dfs,false,2307.24,7064294,61.17,102865,3675.71
wallFollower,false,2901.58,11893008,102.98,829293,4029.03
