Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4600.72,8859470,98.10,28013,2452.61
astar,true,4140.31,8893106,98.47,28013,2365.87
bfs,true,3299.82,8859482,98.10,28013,2491.71
dfs,true,1269.38,4328261,47.93,28013,2401.34
wallFollower,true,1919.22,9432195,104.44,28013,2598.61
dijkstra,false,4760.31,9082873,98.24,21919,3009.20
astar,false,4030.62,9151010,98.97,21919,2821.36
bfs,false,3242.05,9082874,98.24,21919,3065.36
dfs,false,1203.92,3500188,37.86,77322,1586.94
wallFollower,false,1918.63,8502821,91.96,680210,2969.33
