Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3874.99,7671501,98.34,25849,3063.63
astar,true,3499.87,7694706,98.63,25849,2788.06
bfs,true,2894.06,7671508,98.34,25849,2658.67
dfs,true,1012.53,3271934,41.94,25849,2090.64
wallFollower,true,1969.62,9081610,116.41,25849,2196.01
dijkstra,false,3966.23,7861192,98.43,20311,3041.99
astar,false,3333.06,7921684,99.19,20311,3327.43
bfs,false,2689.69,7861185,98.43,20311,2866.19
dfs,false,1149.68,3222819,40.35,70640,1916.40
wallFollower,false,1576.33,6251165,78.27,594667,2613.51
