Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5400.56,10111583,97.68,28245,3908.28
astar,true,4865.92,10156083,98.11,28245,3543.79
bfs,true,3954.25,10111598,97.68,28245,3757.64
dfs,true,1076.37,3188877,30.81,28245,2085.84
wallFollower,true,2813.79,14349875,138.63,28245,3697.87
dijkstra,false,5656.90,10419714,98.33,23844,3324.00
astar,false,4769.56,10499274,99.08,23844,3230.60
bfs,false,3819.24,10419733,98.33,23844,3182.91
dfs,false,1706.59,5374787,50.72,102732,3062.04
wallFollower,false,2082.82,9449206,89.17,781190,4166.21
