Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,208.52,539383,97.85,6033,216.39
astar,true,207.15,543148,98.53,6033,215.23
bfs,true,180.21,539383,97.85,6033,178.51
dfs,true,79.62,313212,56.82,6033,165.12
wallFollower,true,95.77,481425,87.33,6033,204.77
dijkstra,false,208.98,551910,97.80,4513,246.35
astar,false,216.57,557589,98.81,4513,245.69
bfs,false,181.95,551914,97.80,4513,238.46
dfs,false,80.27,249324,44.18,12628,150.42
wallFollower,false,137.44,600792,106.46,42655,175.07
