Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3073.85,6196327,98.33,22345,2745.90
astar,true,2757.72,6215050,98.63,22345,2469.64
bfs,true,2308.27,6196338,98.34,22345,2264.60
dfs,true,907.51,2875491,45.63,22345,1669.10
wallFollower,true,1505.96,6873781,109.09,22345,2241.85
dijkstra,false,3297.82,6372331,98.78,18093,2259.84
astar,false,2816.59,6418223,99.49,18093,1966.73
bfs,false,2256.69,6372326,98.78,18093,2202.12
dfs,false,883.09,2791369,43.27,50978,1926.66
wallFollower,false,1699.36,7544405,116.95,491676,1836.50
