Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,69.73,206206,97.61,3552,96.06
astar,true,74.78,208183,98.55,3552,67.65
bfs,true,66.41,206207,97.61,3552,87.77
dfs,true,29.80,114814,54.35,3552,66.29
wallFollower,true,39.36,195928,92.75,3552,73.96
dijkstra,false,72.80,212080,98.07,2812,100.36
astar,false,78.42,214639,99.26,2812,98.10
bfs,false,66.47,212083,98.07,2812,86.16
dfs,false,38.06,122356,56.58,6149,62.63
wallFollower,false,57.60,271290,125.45,16454,81.11
