Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2800.49,5658203,97.89,20805,1985.90
astar,true,2549.04,5682823,98.32,20805,2117.69
bfs,true,2116.37,5658207,97.89,20805,2258.80
dfs,true,926.75,3081774,53.32,20805,1838.42
wallFollower,true,1197.45,5416973,93.72,20805,1363.42
dijkstra,false,2812.40,5844074,98.76,17403,2008.30
astar,false,2451.20,5886802,99.48,17403,1954.80
bfs,false,1983.03,5844080,98.76,17403,2265.62
dfs,false,816.80,2671585,45.15,54992,968.74
wallFollower,false,1171.62,4931492,83.34,443065,1930.63
