Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4842.87,9449081,97.61,27677,4079.58
astar,true,4348.37,9494386,98.08,27677,3927.13
bfs,true,3502.07,9449066,97.61,27677,4334.41
dfs,true,1471.65,5047039,52.14,27677,2407.18
wallFollower,true,1981.17,9292305,95.99,27677,2878.41
dijkstra,false,5247.51,9772743,98.61,22656,3722.61
astar,false,4343.53,9844448,99.34,22656,3520.12
bfs,false,3483.90,9772738,98.61,22656,3111.66
dfs,false,1410.54,4372267,44.12,60498,2521.78
wallFollower,false,2517.71,11276706,113.79,727608,3138.69
