Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1456.11,3179374,97.79,15591,1461.88
astar,true,1377.16,3194802,98.26,15591,1292.50
bfs,true,1162.62,3179381,97.79,15591,1386.13
dfs,true,398.52,1373192,42.24,15591,794.36
wallFollower,true,771.53,3770496,115.97,15591,1067.50
dijkstra,false,1537.85,3290319,98.85,13616,1209.56
astar,false,1408.31,3313264,99.54,13616,1299.61
bfs,false,1112.63,3290322,98.85,13616,1380.40
dfs,false,502.81,1433791,43.08,39957,827.26
wallFollower,false,777.04,3505005,105.30,246771,987.07
