Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6252.99,11533167,98.06,31012,3690.75
astar,true,5418.68,11576615,98.43,31012,3952.48
bfs,true,4310.26,11533183,98.06,31012,4343.93
dfs,true,1691.01,5990701,50.94,31012,2682.66
wallFollower,true,2434.99,11571942,98.39,31012,3400.24
dijkstra,false,6807.68,11863395,98.52,25748,3378.72
astar,false,5612.20,11949422,99.24,25748,3004.97
bfs,false,4582.67,11863412,98.52,25748,3505.04
dfs,false,2537.69,8279854,68.76,120830,3696.52
wallFollower,false,2994.48,13307786,110.52,850599,3349.98
