Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5644.431,2215813,52.69,17727,2098.07
astar,true,11193.475,4070094,96.79,17727,2574.10
bfs,true,5277.716,4102789,97.57,17727,3118.85
dfs,true,2668.121,2297965,54.65,17727,2194.99
wallFollower,true,3654.728,3827583,91.02,17727,1745.55
dijkstra,false,7448.390,2671148,62.05,26266,2999.59
astar,false,14259.491,4241160,98.52,14859,2084.49
bfs,false,5402.479,4252566,98.78,14859,2866.05
dfs,false,2696.191,2247055,52.20,31973,2740.34
wallFollower,false,4473.469,4790096,111.27,323070,3058.56
