Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1837.228,722031,56.41,9311,748.65
astar,true,3557.579,1247626,97.47,9311,770.45
bfs,true,1613.346,1258780,98.34,9311,1026.59
dfs,true,913.411,753094,58.84,9311,669.10
wallFollower,true,1042.138,1062016,82.97,9311,972.54
dijkstra,false,1731.011,673156,51.37,11814,920.54
astar,false,3899.433,1286148,98.15,7424,565.56
bfs,false,1614.455,1294456,98.78,7424,1100.89
dfs,false,839.746,685894,52.34,16099,712.72
wallFollower,false,1514.472,1510981,115.30,95625,1123.73
