Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3667.346,1363388,58.99,13094,1815.67
astar,true,6582.193,2243184,97.06,13094,1130.73
bfs,true,3061.767,2261981,97.87,13094,1713.39
dfs,true,1251.095,973948,42.14,13094,1204.73
wallFollower,true,2744.034,2687322,116.27,13094,1679.75
dijkstra,false,2618.318,964248,40.75,19813,1350.56
astar,false,7436.091,2312605,97.74,10362,1486.19
bfs,false,3075.036,2324537,98.24,10362,1953.41
dfs,false,1172.770,888767,37.56,22496,1110.77
wallFollower,false,2339.899,2309089,97.59,177236,1741.51
