Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3413.565,1309326,40.27,16502,1875.55
astar,true,8769.657,3201100,98.46,16502,2053.72
bfs,true,4443.469,3210600,98.75,16502,2459.56
dfs,true,1772.736,1381156,42.48,16502,1263.86
wallFollower,true,3742.982,3755680,115.51,16502,2082.29
dijkstra,false,4370.891,1570250,47.18,19958,2488.87
astar,false,10470.671,3250300,97.65,12150,1766.81
bfs,false,4146.422,3266606,98.14,12150,2101.95
dfs,false,1550.043,1265562,38.02,27872,1207.45
wallFollower,false,3651.677,3561560,107.00,249647,1960.40
