Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4623.784,1814262,47.98,17317,2404.80
astar,true,10437.031,3700548,97.87,17317,1382.62
bfs,true,4794.973,3718592,98.34,17317,2664.31
dfs,true,2063.198,1707841,45.17,17317,1445.69
wallFollower,true,3884.493,4163367,110.11,17317,2570.96
dijkstra,false,6129.909,2143464,55.37,24238,1733.30
astar,false,12929.568,3805866,98.31,14395,1832.92
bfs,false,4782.285,3821813,98.73,14395,2711.67
dfs,false,1409.917,1204330,31.11,53583,1785.61
wallFollower,false,3812.081,3805086,98.29,288766,2638.92
