Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5797.516,2346677,48.84,19893,2498.05
astar,true,12167.173,4688816,97.58,19893,2466.80
bfs,true,5722.073,4711641,98.06,19893,2859.91
dfs,true,3091.780,2625936,54.65,19893,2348.66
wallFollower,true,4123.947,4377030,91.09,19893,3194.17
dijkstra,false,7235.099,2751706,55.94,30065,2985.75
astar,false,15176.845,4846291,98.52,16228,3101.16
bfs,false,5855.411,4857929,98.75,16228,3494.77
dfs,false,2837.558,2389425,48.57,35251,2508.03
wallFollower,false,3392.531,3518273,71.52,333629,2890.55
