Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3464.915,1295626,58.76,12673,1274.84
astar,true,6421.675,2148382,97.43,12673,1206.12
bfs,true,2779.384,2165761,98.22,12673,1590.46
dfs,true,1736.444,1369631,62.11,12673,1163.54
wallFollower,true,1618.802,1682913,76.32,12673,1359.19
dijkstra,false,3503.728,1169941,51.83,17302,1733.44
astar,false,7424.883,2197892,97.36,9376,1522.09
bfs,false,2961.993,2213528,98.06,9376,1729.98
dfs,false,1459.172,1115840,49.43,24051,1306.85
wallFollower,false,2881.039,2894848,128.24,170859,1262.25
