Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2678.446,980204,40.50,12975,1428.46
astar,true,7035.336,2337736,96.60,12975,1446.12
bfs,true,3221.707,2363182,97.65,12975,1756.37
dfs,true,1120.552,907562,37.50,12975,751.18
wallFollower,true,3048.487,3036968,125.49,12975,1621.08
dijkstra,false,4599.957,1637281,66.08,19800,1628.62
astar,false,8268.143,2444722,98.68,10699,1361.65
bfs,false,3244.519,2453192,99.02,10699,1902.24
dfs,false,1613.438,1276470,51.52,30331,1292.65
wallFollower,false,2208.956,2076009,83.79,178712,1657.93
