Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4198.571,1587568,39.09,17293,2758.64
astar,true,10966.667,3957566,97.45,17293,2143.72
bfs,true,5375.082,3983253,98.08,17293,3112.89
dfs,true,2321.377,1824264,44.92,17293,1910.98
wallFollower,true,4444.470,4490290,110.56,17293,2001.52
dijkstra,false,7233.216,2650878,63.76,31681,2873.48
astar,false,13752.418,4098122,98.57,14608,1505.47
bfs,false,5416.226,4110406,98.86,14608,2569.88
dfs,false,2752.406,2238905,53.85,45190,2612.16
wallFollower,false,3520.281,3299113,79.35,314526,3228.80
